730fb3be-231c-4db9-b1b8-8c87af03868d	sorter issues	auto syncs every 5m	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	sorter-issues	2022-02-24 02:15:12	2022-02-24 02:15:12	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": false, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": false}, "users": []}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": true, "youtube with timestamp": false}, "name": true, "paragraph": true}}
e13242a0-72fa-4110-831b-840aa06baaec	sorter github issues	made using sorter api	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	sorter-github-issues	2022-02-24 02:17:26	2022-02-24 02:58:16	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": false, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": false}, "users": []}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": true, "youtube with timestamp": false}, "name": true, "open": true, "paragraph": true}}
9db0fc61-a179-4d22-baa3-7b885d16116b	talks	about technical topics/design	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	talks	2022-03-28 03:25:26	2022-03-28 03:25:26	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": []}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
56eed717-f363-44d1-a304-1535b689e62a	clojure books to read	there are a lot	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	clojure-books-to-read	2022-05-13 19:06:22	2022-05-13 19:06:22	{"perms": {"perms": {"vote__list": false, "vote__users": false, "view_tag__list": false, "add_items__list": false, "view_tag__users": false, "add_items__users": false, "view_tag__anybody": false}, "users": []}, "format": {"url": false, "name": true, "paragraph": true}}
65962015-b42f-467c-883b-0dd57168128c	things to watch right now	sdfasdf	\N	e127a127-2a9c-451a-ba77-1171938a35e2	t	things-to-watch-right-now	2022-06-26 04:16:09	2022-06-26 04:16:09	{"perms": {"perms": {"vote__list": true, "vote__users": false, "view_tag__list": true, "add_items__list": true, "view_tag__users": false, "add_items__users": false, "view_tag__anybody": false}, "users": ["tommy"]}, "format": {"url": false, "name": true, "paragraph": false}}
78384386-8255-4e1f-aa30-c455212f7c8b	best mashups	music mashup youtube videos	\N	e127a127-2a9c-451a-ba77-1171938a35e2	t	best-mashups	2021-12-11 03:49:56	2021-12-11 03:49:56	{"perms": {"perms": {"vote__list": false, "vote__users": false, "view_tag__list": true, "add_items__list": false, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
b669b9c9-80c0-4f14-8a2b-17e8f6ae937b	tf2 scout fragshows	sickest aim	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	tf2-scout-fragshows	2021-12-14 03:02:31	2021-12-14 03:02:31	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
12a300ff-ba31-4d45-9570-8af2f7d580a4	generative art blog posts	^^	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	generative-art-blog-posts	2021-12-25 01:15:02	2021-12-25 01:15:02	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": true, "youtube with timestamp": false}, "name": true, "paragraph": false}}
1f57ba70-ab49-45f9-b556-fb4007851171	best dab of the year	best dab of the year	\N	f9b177c6-dbf0-4b07-ba59-72109c5863e4	t	best-dab-of-the-year	2022-01-06 03:43:52	2022-01-06 03:45:38	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
1a260ec6-9580-4dec-ab44-256a9c5c43b1	meats	which meat is tastiest	\N	9551a0b7-0cf9-4d9d-806b-df8ef2121853	t	meats	2021-11-07 23:14:08	2021-11-21 06:34:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
